Origin Time,Latitude,Longitude,Depth,Magnitude,Location
2020-03-27 18:58:41 IST,32.95,76,3,3.1,"86km NNW of Dharamshala, Himachal Pradesh, India"
2020-03-27 18:49:42 IST,32.73,76.2,3,3.6,"58km NNW of Dharamshala, Himachal Pradesh, India"
2020-03-27 17:47:26 IST,32.74,76.17,3,2.4,"59km NNW of Dharamshala, Himachal Pradesh, India"
2020-03-27 17:45:14 IST,32.38,76.78,3,3,"41km WNW of Manali, Himachal Pradesh, India"
2020-03-27 17:39:41 IST,32.73,76.25,3,2.6,"57km N of Dharamshala, Himachal Pradesh, India"
2020-03-27 17:17:01 IST,32.75,76.08,3,4.2,"63km NNW of Dharamshala, Himachal Pradesh, India"
2020-03-27 17:11:19 IST,32.72,76.18,3,3.5,"57km NNW of Dharamshala, Himachal Pradesh, India"
2020-03-27 16:54:39 IST,32.73,76.23,3,2.6,"57km N of Dharamshala, Himachal Pradesh, India"
2020-03-27 16:31:15 IST,32.74,76.22,3,2.9,"58km N of Dharamshala, Himachal Pradesh, India"
2020-03-27 16:21:13 IST,32.74,76.2,5,2.9,"59km NNW of Dharamshala, Himachal Pradesh, India"
2020-03-27 16:06:48 IST,32.73,76.23,3,2.9,"57km N of Dharamshala, Himachal Pradesh, India"
2020-03-27 03:34:47 IST,31.5,72.1,21,4.5,"258km SSW of Islamabad, Pakistan"
2020-03-26 13:33:50 IST,38.6,71.2,207,4.6,"176km NNE of Fayzabad, Afghanistan"
2020-03-26 09:52:19 IST,36.3,71,104,4.5,"97km SSE of Fayzabad, Afghanistan"
2020-03-26 08:11:15 IST,37.7,77.3,33,3.8,"365km NNE of Kargil, Laddakh, India"
2020-03-26 05:33:57 IST,36.4,70.4,150,4,"79km S of Fayzabad, Afghanistan"
2020-03-26 03:45:02 IST,25.6,93.4,25,2.8,"42km WSW of Chumukedima, Nagaland, India"
2020-03-26 01:13:07 IST,25.1,91.9,39,2.4,"25km SE of Cherrapunjee, Meghalaya, India"
2020-03-26 00:48:16 IST,24.5,94.5,30,3.8,"48km S of Ukhrul, Manipur, India"
2020-03-25 14:15:57 IST,34.8,86.1,240,4,"699km ENE of Hanley, Jammu & Kashmir, India"
2020-03-25 05:09:30 IST,28.6,87.3,10,4.2,"163km NW of Yuksom, Sikkim, India"
2020-03-25 04:43:29 IST,28.6,87.3,10,3.7,"163km NW of Yuksom, Sikkim, India"
2020-03-25 02:26:44 IST,24.7,95.1,126,3,"67km ESE of Ukhrul, Manipur, India"
2020-03-24 20:30:36 IST,8.2,92.4,10,4.5,"212km NW of Campbell Bay, Andaman and Nicobar island, India"
2020-03-24 20:16:07 IST,28.6,77,6,2,"15km N of Gurugram, Haryana, India"
2020-03-24 20:07:47 IST,32.9,73.6,22,3.4,"84km SW of Rajouri, Jammu and Kashmir"
2020-03-24 07:22:24 IST,27.8,76.5,10,3.3,"89km SW of Gurugram, Haryana, India"
2020-03-24 06:34:26 IST,25.77,94.16,15,2.8,"11km NNE of Kohima, Nagaland, India"
2020-03-24 06:34:25 IST,25.7,94.2,20,2.8,"9km ENE of Kohima, Nagaland, India"
2020-03-23 05:38:27 IST,36.4,70.7,200,4.2,"79km S of Fayzabad, Afghanistan"
2020-03-23 03:11:22 IST,25.6,97.3,155,3,"247km SSE of Changlang, Arunachal Pradesh, India"
2020-03-22 21:33:48 IST,37.3,72.3,10,3.5,"156km E of Fayzabad, Afghanistan"
2020-03-22 09:01:09 IST,25.5,91,5,2.9,"77km WNW of Cherrapunjee, Meghalaya, India"
2020-03-21 21:12:50 IST,37.2,72.1,154.5,4.3,"137km E of Fayzabad, Afghanistan"
2020-03-21 13:28:45 IST,23.2,94.3,118,4.5,"103km ESE of Champhai, Mizoram, India"
2020-03-21 12:33:47 IST,37.1,71.9,230,3.9,"119km E of Fayzabad, Afghanistan"
2020-03-21 11:14:46 IST,18.4,82.3,10,4,"81km SSE of Jagdalpur, Chhattisgarh, India"
2020-03-21 10:55:23 IST,30.8,78.9,56,3.2,"45km E of Uttarkashi, Uttarakhand, India"
2020-03-21 07:53:15 IST,36.7,72.2,172,4.5,"153km ESE of Fayzabad, Afghanistan"
2020-03-21 06:26:18 IST,36.1,70.6,304,4.1,"111km S of Fayzabad, Afghanistan"
2020-03-21 05:16:28 IST,37,71.8,10,3.7,"111km E of Fayzabad, Afghanistan"
2020-03-21 00:22:11 IST,36.8,71.4,10,3.4,"82km ESE of Fayzabad, Afghanistan"
2020-03-20 22:17:58 IST,35.8,70.7,10,3.5,"145km S of Fayzabad, Afghanistan"
2020-03-20 20:13:11 IST,27.2,92.8,5,3.2,"60km N of Tezpur, Assam, India"
2020-03-20 07:03:15 IST,28.6,87.3,10,5.6,"163km NW of Yuksom, Sikkim, India"
2020-03-20 01:37:42 IST,36.8,70.7,15.8,3.1,"35km SSE of Fayzabad, Afghanistan"
2020-03-19 20:26:39 IST,38.9,72.5,45,4.4,"263km NE of Fayzabad, Afghanistan"
2020-03-19 19:34:36 IST,38,74.2,90,4,"337km ENE of Fayzabad, Afghanistan"
2020-03-19 18:29:01 IST,8.8,93.9,40,4.2,"199km N of Campbell Bay, Andaman and Nicobar island, India"
2020-03-19 09:19:04 IST,20,72.9,10,3.3,"93km W of Nashik, Maharashtra, India"
2020-03-18 20:29:29 IST,31.2,79.2,5,3.3,"79km NNW of Joshimath, Uttarakhand , India"
2020-03-18 06:39:13 IST,34.8,72.3,39,3.7,"141km NNW of Islamabad, Pakistan"
2020-03-18 05:15:16 IST,34.3,69.6,150,4.2,"45km SE of Kabul , Afghanistan"
2020-03-18 01:31:25 IST,32.5,85.3,150,4,"531km N of Kathmandu, Nepal"
2020-03-18 01:17:37 IST,25.5,90.9,10,3.2,"69km E of Tura, Meghalaya, India"
2020-03-17 09:35:09 IST,34.4,85.9,10,4.4,"669km ENE of Hanley, Jammu & Kashmir, India"
2020-03-17 06:08:24 IST,36.5,69.8,10,4.3,"94km SW of Fayzabad, Afghanistan"
2020-03-17 05:26:19 IST,26.9,75.3,39,3.1,"48km W of Jaipur, Rajasthan, India"
2020-03-17 04:05:59 IST,36.8,71.4,10,4.1,"82km ESE of Fayzabad, Afghanistan"
2020-03-15 21:47:06 IST,32.5,85.5,51,4.5,"532km N of Kathmandu, Nepal"
2020-03-15 20:30:16 IST,28.2,84.2,10,4.1,"122km WNW of Kathmandu, Nepal"
2020-03-15 19:55:14 IST,36.9,71.2,160,4.4,"61km ESE of Fayzabad, Afghanistan"
2020-03-15 18:40:44 IST,29,95.2,30,4,"95km N of Pangin, Arunachal Pradesh, India"
2020-03-15 15:40:07 IST,27.7,91.1,10,2.9,"77km W of Tawang, Arunachal Pradesh, India"
2020-03-15 14:50:58 IST,36.3,70.8,180,4.2,"91km SSE of Fayzabad, Afghanistan"
2020-03-15 12:33:31 IST,27.2,92.1,19,2.5,"47km SSE of Tawang, Arunachal Pradesh, India"
2020-03-15 01:57:03 IST,38.9,70.5,10,3.7,"153km ENE of Dushanbe, Tajikistan"
2020-03-14 05:23:32 IST,35.9,69.3,150,4.4,"149km N of Kabul , Afghanistan"
2020-03-12 21:14:05 IST,32.7,85.5,10,5,"554km N of Kathmandu, Nepal"
2020-03-11 22:13:24 IST,32.5,85.2,130,4,"532km N of Kathmandu, Nepal"
2020-03-11 19:49:30 IST,32.5,78.6,10,4.1,"40km WSW of Hanley, Jammu & Kashmir, India"
2020-03-11 08:12:44 IST,38.2,74.1,166,4.2,"335km ENE of Fayzabad, Afghanistan"
2020-03-11 04:55:20 IST,30.7,78.6,10,2.6,"16km E of Uttarkashi, Uttarakhand, India"
2020-03-11 04:38:37 IST,3.5,97.6,190,4.7,"455km W of Kuala Lumpur, Malaysia"
2020-03-11 00:23:54 IST,36.9,72.8,250,3.9,"201km E of Fayzabad, Afghanistan"
2020-03-10 10:52:15 IST,37,71.5,10,3.9,"85km E of Fayzabad, Afghanistan"
2020-03-10 08:09:27 IST,36.7,71.3,180,4.2,"80km ESE of Fayzabad, Afghanistan"
2020-03-10 06:12:18 IST,32.8,85.6,10,4.1,"565km N of Kathmandu, Nepal"
2020-03-10 01:48:36 IST,27.8,94.3,10,2.5,"43km WSW of Basar, Arunachal Pradesh, India"
2020-03-10 01:24:21 IST,20,72.5,10,2.9,"110km NNW of Mumbai, Maharashtra, India"
2020-03-10 00:42:41 IST,25.7,94.5,10,2.7,"39km E of Kohima, Nagaland, India"
2020-03-10 00:08:58 IST,32.4,85.4,186,4.3,"520km N of Kathmandu, Nepal"
2020-03-09 23:54:24 IST,32.8,85.5,33,4.6,"565km N of Kathmandu, Nepal"
2020-03-09 23:50:01 IST,32.6,85.3,10,4.8,"543km N of Kathmandu, Nepal"
2020-03-09 23:42:09 IST,32.7,85.5,10,5.3,"554km N of Kathmandu, Nepal"
2020-03-09 17:18:40 IST,19.9,73,10,2.3,"83km W of Nashik, Maharashtra, India"
2020-03-09 14:18:17 IST,20.9,81.8,30,4,"42km SSE of Raipur, Chhattisgarh, India"
2020-03-09 04:41:28 IST,36.7,71.3,39,3.5,"80km ESE of Fayzabad, Afghanistan"
2020-03-09 01:50:53 IST,29.9,79.9,5,2.4,"46km NW of Pithoragarh, Uttarakhand, India"
2020-03-08 22:29:18 IST,32.8,85.5,10,4.5,"565km N of Kathmandu, Nepal"
2020-03-08 09:34:55 IST,34.4,73.3,15,3.6,"83km NNE of Islamabad, Pakistan"
2020-03-08 04:28:17 IST,36.8,75.6,10,4.2,"254km N of Kargil, Laddakh, India"
2020-03-07 10:03:28 IST,35.9,70.4,349,4,"134km S of Fayzabad, Afghanistan"
2020-03-07 09:35:46 IST,23.2,96.1,48,4.5,"144km N of Burma, Myanmar"
2020-03-07 09:30:24 IST,34.8,73.3,18,3.7,"126km N of Islamabad, Pakistan"
2020-03-07 06:30:10 IST,40,70.3,10,3.7,"169km SSE of Tashkent, Uzbekistan"
2020-03-07 06:14:58 IST,36.2,71.3,10,4.2,"120km SE of Fayzabad, Afghanistan"
2020-03-07 03:12:43 IST,35.7,77.6,110,3.6,"169km NNE of Alchi(Leh),Jammu & Kashmir,India"
2020-03-06 16:47:11 IST,24.7,94.3,14,3.4,"31km SW of Ukhrul, Manipur, India"
2020-03-06 09:51:44 IST,34.1,71.5,269,4.1,"150km WNW of Islamabad, Pakistan"
2020-03-06 01:29:19 IST,27.8,66.3,30,4.5,"673km NNW of Dwarka, Gujarat, India"
2020-03-05 21:35:57 IST,29.5,67.5,10,4.1,"584km SSW of Kabul , Afghanistan"
2020-03-05 21:04:18 IST,27.3,94,8,2.8,"45km ENE of Itanagar, Arunachal Pradesh, India"
2020-03-05 12:29:55 IST,25.6,96.9,13,4.3,"239km S of Changlang, Arunachal Pradesh, India"
2020-03-05 01:19:23 IST,36.6,70.9,239,4,"63km SSE of Fayzabad, Afghanistan"
2020-03-04 18:58:48 IST,31.4,94.8,140,4.1,"365km N of Pangin, Arunachal Pradesh, India"
2020-03-04 17:12:34 IST,33.3,75.6,5,3.4,"71km ENE of Katra, Jammu and Kashmir, India"
2020-03-04 09:53:06 IST,36.5,70.8,110,4.1,"70km SSE of Fayzabad, Afghanistan"
2020-03-04 05:49:58 IST,24.3,96.5,10,4.2,"216km ESE of Ukhrul, Manipur, India"
2020-03-04 03:32:13 IST,25.9,90.8,0.8,2.4,"73km NE of Tura, Meghalaya, India"
2020-03-03 14:48:45 IST,17.2,93.7,30,4.5,"265km W of Yangon, Myanmar"
2020-03-03 03:23:24 IST,38,74.2,200,4.3,"337km ENE of Fayzabad, Afghanistan"
2020-03-03 02:16:58 IST,24.2,94.7,160,3.6,"84km SSE of Ukhrul, Manipur, India"
2020-03-03 01:38:30 IST,36.2,71.6,150,4,"137km SE of Fayzabad, Afghanistan"
2020-03-03 00:02:33 IST,32,89.4,10,4.2,"483km N of Lachung, Sikkim, India"
2020-03-02 22:46:24 IST,37.6,72.2,158,4.2,"156km ENE of Fayzabad, Afghanistan"
2020-03-02 21:05:54 IST,33.7,80.4,10,4.8,"174km NE of Hanley, Jammu & Kashmir, India"
2020-03-01 13:00:25 IST,35.02,69.73,38,3.4,"70km NE of Kabul , Afghanistan"
2020-03-01 11:31:46 IST,36.2,71.3,200,4.1,"120km SE of Fayzabad, Afghanistan"
2020-03-01 10:13:38 IST,31.3,77.4,5,3.2,"30km NE of Shimla, Himachal Pradesh, India"
2020-03-01 04:23:51 IST,27.9,94.2,5,3.2,"48km W of Basar, Arunachal Pradesh, India"
2020-03-01 01:35:24 IST,26.5,92.1,10,4.2,"53km NE of Guwahati, Assam, India"
2020-02-29 12:52:40 IST,36.5,71.3,180,4,"94km SE of Fayzabad, Afghanistan"
2020-02-29 04:41:56 IST,33,76.2,10,3.2,"87km N of Dharamshala, Himachal Pradesh, India"
2020-02-29 02:12:37 IST,37,71.3,110,3.7,"67km E of Fayzabad, Afghanistan"
2020-02-29 00:35:41 IST,24.7,91.8,10,2.8,"50km NW of Dharmanagar, Tripura, India"
2020-02-28 19:02:22 IST,33,76.1,10,2.8,"89km NNW of Dharamshala, Himachal Pradesh, India"
2020-02-28 18:54:22 IST,35.7,70.6,50,4.3,"155km S of Fayzabad, Afghanistan"
2020-02-28 16:37:13 IST,32.9,76.1,10,4.1,"78km NNW of Dharamshala, Himachal Pradesh, India"
2020-02-28 14:42:29 IST,33,76.1,5,3.1,"89km NNW of Dharamshala, Himachal Pradesh, India"
2020-02-28 11:20:18 IST,35.2,71.9,80,4.7,"198km NNW of Islamabad, Pakistan"
2020-02-28 10:48:40 IST,31.4,77.4,5,2.7,"39km NNE of Shimla, Himachal Pradesh, India"
2020-02-28 00:24:20 IST,36.3,71.4,110,3.2,"116km SE of Fayzabad, Afghanistan"
2020-02-27 20:31:21 IST,36.2,70.2,100,4.1,"104km SSW of Fayzabad, Afghanistan"
2020-02-27 15:16:46 IST,33,76.1,10,3.6,"89km NNW of Dharamshala, Himachal Pradesh, India"
2020-02-27 03:47:58 IST,19.5,77,29,2.5,"133km S of Akola,Maharashtra,India"
2020-02-26 22:42:36 IST,33,76.1,10,2.7,"89km NNW of Dharamshala, Himachal Pradesh, India"
2020-02-26 20:34:04 IST,33.4,76.3,10,5.2,"114km SE of Pahalgam, Jammu and Kashmir, India"
2020-02-26 18:47:52 IST,25.5,91.1,5,3,"68km WNW of Cherrapunjee, Meghalaya, India"
2020-02-26 07:58:05 IST,32.9,76,5,3.6,"81km NNW of Dharamshala, Himachal Pradesh, India"
2020-02-26 03:18:41 IST,37.2,72,125,4.8,"129km E of Fayzabad, Afghanistan"
2020-02-26 02:09:21 IST,31.8,77.3,5,2.2,"25km SE of Kullu, Himachal Pradesh, India"
2020-02-25 16:14:35 IST,36.4,77,231,3.9,"219km NNE of Kargil, Laddakh, India"
2020-02-25 11:46:23 IST,24.4,90.3,100,3.7,"66km N of Dhaka, Bangladesh"
2020-02-25 06:40:12 IST,25.5,91.7,14,2.7,"21km WSW of Shillong, Meghalaya, India"
2020-02-25 03:50:49 IST,24.8,91.7,10,3.8,"52km S of Cherrapunjee, Meghalaya, India"
2020-02-24 13:23:30 IST,28.9,76.7,6,2.4,"9km E of Rohtak, Haryana, India"
2020-02-24 12:37:59 IST,24.4,94.4,73,3.2,"59km S of Ukhrul, Manipur, India"
2020-02-24 01:03:22 IST,25.8,97.2,10,3.8,"222km SSE of Changlang, Arunachal Pradesh, India"
2020-02-23 14:49:51 IST,37.56,71.6,200,4.1,"106km ENE of Fayzabad, Afghanistan"
2020-02-23 13:01:41 IST,25.5,97.4,39,3.8,"260km SSE of Changlang, Arunachal Pradesh, India"
2020-02-23 08:44:14 IST,36.59,70.45,160,4,"57km S of Fayzabad, Afghanistan"
2020-02-23 06:10:56 IST,37.3,71.9,180,4,"121km E of Fayzabad, Afghanistan"
2020-02-23 05:35:03 IST,26.2,92.6,28,2.8,"53km SSW of Tezpur, Assam, India"
2020-02-23 05:12:35 IST,25.7,94.9,30,3.4,"77km ESE of Wokha, Nagaland, India"
2020-02-22 17:01:10 IST,23.9,94.3,26,3.4,"85km SE of Moirang, Manipur, India"
2020-02-22 14:16:03 IST,37.1,71.8,113,4.8,"110km E of Fayzabad, Afghanistan"
2020-02-22 05:59:09 IST,27.4,91.9,5,3.4,"19km S of Tawang, Arunachal Pradesh, India"
2020-02-22 04:20:42 IST,33.2,75.9,9,2.9,"93km ENE of Katra, Jammu and Kashmir, India"
2020-02-21 21:09:16 IST,39.7,77.5,10,5.1,"429km SE of Bishkek, Kyrgyzstan"
2020-02-21 16:14:03 IST,36,71.2,10,3.7,"135km SSE of Fayzabad, Afghanistan"
2020-02-21 08:32:32 IST,24.9,91.4,10,2.9,"53km SW of Cherrapunjee, Meghalaya, India"
2020-02-21 06:31:52 IST,19.8,88,10,4.7,"226km E of Puri, Odisha, India"
2020-02-21 02:05:03 IST,25.5,92.8,15,3.3,"91km E of Shillong, Meghalaya, India"
2020-02-20 23:31:36 IST,34.4,85.7,10,4.8,"652km ENE of Hanley, Jammu & Kashmir, India"
2020-02-19 21:03:07 IST,36.2,72.2,180,4,"178km ESE of Fayzabad, Afghanistan"
2020-02-19 20:58:29 IST,29.5,81.5,10,3,"124km E of Pithoragarh, Uttarakhand, India"
2020-02-19 04:37:07 IST,38.7,71.8,80,4.5,"209km NNE of Fayzabad, Afghanistan"
2020-02-19 01:19:54 IST,30.3,85.6,33,4,"288km N of Kathmandu, Nepal"
2020-02-18 16:58:05 IST,37.41,72.46,100,4.6,"172km ENE of Fayzabad, Afghanistan"
2020-02-18 12:48:32 IST,31.5,77.5,5,2,"53km NE of Shimla, Himachal Pradesh, India"
2020-02-18 05:59:05 IST,36.7,71.5,169,4.2,"95km ESE of Fayzabad, Afghanistan"
2020-02-18 03:40:05 IST,33.8,75.9,17,3.6,"59km ESE of Pahalgam, Jammu and Kashmir, India"
2020-02-18 03:33:50 IST,25.6,93.8,8,2.6,"23km SSE of Chumukedima, Nagaland, India"
2020-02-18 01:01:43 IST,34.4,76.1,8,2.2,"17km S of Kargil, Laddakh, India"
2020-02-17 12:46:32 IST,35.5,74.7,74,4.1,"157km N of Srinagar, Jammu and Kashmir, India"
2020-02-17 12:46:23 IST,36.1,74.9,10,4,"205km NNW of Kargil, Laddakh, India"
2020-02-17 05:04:25 IST,36.2,70.05,180,4,"109km SSW of Fayzabad, Afghanistan"
2020-02-17 00:35:12 IST,36.26,71.85,150,3.5,"148km SE of Fayzabad, Afghanistan"
2020-02-16 22:48:50 IST,34.7,77.6,10,3.6,"60km N of Leh, Laddakh, India"
2020-02-16 22:44:00 IST,34.58,77.66,10,3.2,"48km N of Leh, Laddakh, India"
2020-02-16 20:17:52 IST,26.3,93.1,30,2.9,"49km SE of Tezpur, Assam, India"
2020-02-16 19:46:14 IST,24.6,94.7,17,2.7,"43km SSE of Ukhrul, Manipur, India"
2020-02-16 00:00:21 IST,36.6,71.9,200,3.5,"132km ESE of Fayzabad, Afghanistan"
2020-02-15 17:22:07 IST,28.6,76.6,9,2.3,"5km W of Jhajjar, Haryana"
2020-02-15 14:54:24 IST,39.5,73.3,10,3.2,"358km NE of Fayzabad, Afghanistan"
2020-02-15 14:54:24 IST,39.5,73.3,10,4.2,"358km NE of Fayzabad, Afghanistan"
2020-02-15 13:42:18 IST,22.94,93.36,3.4,2.8,"57km S of Champhai, Mizoram, India"
2020-02-15 09:55:08 IST,25.28,94.84,127,2.9,"45km ENE of Shirui, Manipur, India"
2020-02-15 04:58:53 IST,21.7,93.5,30,3.5,"190km SSE of Thenzawl, Mizoram, India"
2020-02-14 23:07:58 IST,26.2,92.9,27,2.5,"51km SSE of Tezpur, Assam, India"
2020-02-14 20:05:28 IST,25,94.6,76,3.6,"14km ENE of Ukhrul, Manipur, India"
2020-02-14 19:49:45 IST,36.6,72.6,90,3.9,"190km ESE of Fayzabad, Afghanistan"
2020-02-14 05:03:37 IST,36.32,71.28,200,4.2,"108km SE of Fayzabad, Afghanistan"
2020-02-14 01:48:49 IST,39.4,73.5,10,3.5,"363km NE of Fayzabad, Afghanistan"
2020-02-14 01:43:53 IST,26.6,92.2,5,2.6,"59km W of Tezpur, Assam, India"
2020-02-13 22:21:29 IST,37.1,70.9,230,3.7,"31km E of Fayzabad, Afghanistan"
2020-02-13 17:23:15 IST,30,87,10,4.4,"301km NNE of Kathmandu, Nepal"
2020-02-13 05:31:17 IST,38.6,70.12,40,3.8,"116km E of Dushanbe, Tajikistan"
2020-02-12 03:21:07 IST,36.2,70.4,150,3.5,"101km S of Fayzabad, Afghanistan"
2020-02-12 02:34:16 IST,4.6,83.5,10,4.5,"478km ESE of Colombo, Sri Lanka"
2020-02-11 23:22:43 IST,17.8,93.7,10,4.1,"283km WNW of Yangon, Myanmar"
2020-02-11 23:04:31 IST,24.9,95,120,3,"52km E of Ukhrul, Manipur, India"
2020-02-11 14:50:59 IST,36.6,71.4,213,4.3,"93km SE of Fayzabad, Afghanistan"
2020-02-11 14:16:51 IST,36,70.6,127,4.4,"122km S of Fayzabad, Afghanistan"
2020-02-11 02:26:56 IST,37.2,72.2,70,4.2,"146km E of Fayzabad, Afghanistan"
2020-02-11 02:14:25 IST,32.9,73.6,10,3.5,"84km SW of Rajouri, Jammu and Kashmir"
2020-02-11 01:18:17 IST,11,92.8,10,3.2,"69km S of Portblair, Andaman and Nicobar island, India"
2020-02-10 23:50:08 IST,13.3,93.2,19,4.3,"23km E of Diglipur, Andaman and Nicobar island, India"
2020-02-10 23:16:16 IST,22.9,94.6,13,3.5,"144km ESE of Champhai, Mizoram, India"
2020-02-10 03:51:01 IST,32.8,76.5,5,2.6,"66km NNE of Dharamshala, Himachal Pradesh, India"
2020-02-10 01:07:30 IST,23.1,94.7,20,4.1,"145km ESE of Champhai, Mizoram, India"
2020-02-10 00:40:39 IST,20.3,93.7,10,3.8,"294km SW of Burma, Myanmar"
2020-02-09 14:18:56 IST,12.6,93.2,10,4.3,"77km SSE of Diglipur, Andaman and Nicobar island, India"
2020-02-09 14:03:44 IST,33.2,76.3,10,2.5,"109km N of Dharamshala, Himachal Pradesh, India"
2020-02-09 13:44:22 IST,36.3,70,150,3.9,"101km SSW of Fayzabad, Afghanistan"
2020-02-09 06:44:42 IST,26.3,90.8,13,2.9,"95km W of Guwahati, Assam, India"
2020-02-09 01:46:05 IST,24.7,94.7,35,2.8,"34km SE of Ukhrul, Manipur, India"
2020-02-08 23:45:24 IST,25.56,93.08,20,2.6,"72km WSW of Chumukedima, Nagaland, India"
2020-02-08 18:17:03 IST,26.3,90.7,10,5,"100km NNE of Tura, Meghalaya, India"
2020-02-08 06:31:47 IST,29.8,80,20,4.7,"32km NW of Pithoragarh, Uttarakhand, India"
2020-02-08 02:37:03 IST,23.37,94.15,10,3.2,"84km E of Champhai, Mizoram, India"
2020-02-08 02:34:32 IST,28.98,76.71,5,2.1,"13km NE of Rohtak, Haryana, India"
2020-02-07 21:22:09 IST,23.65,93.53,10,3.7,"29km NE of Champhai, Mizoram, India"
2020-02-07 16:30:41 IST,11.22,93.62,10,4.9,"107km ESE of Portblair, Andaman and Nicobar island, India"
2020-02-07 11:34:29 IST,18.5,73,10,2.5,"65km SSE of Mumbai, India"
2020-02-06 09:02:05 IST,36.4,71.1,110,3.4,"92km SSE of Fayzabad, Afghanistan"
2020-02-06 02:17:08 IST,7.3,73.7,10,4.5,"129km SE of Minicoy, Lakshsdweep Island, India"
2020-02-06 01:36:37 IST,26.2,65.9,37,4.4,"538km NW of Dwarka, Gujarat, India"
2020-02-05 12:58:10 IST,32.8,70.3,10,3.8,"219km SSE of Kabul , Afghanistan"
2020-02-05 02:02:51 IST,36.3,71.2,107,5.2,"106km SE of Fayzabad, Afghanistan"
2020-02-04 23:56:27 IST,22.1,94,203,4.4,"165km SSE of Champhai, Mizoram, India"
2020-02-04 11:25:19 IST,32.6,78.9,16,3.6,"11km SW of Hanley, Jammu & Kashmir, India"
2020-02-04 10:35:39 IST,34.5,70.7,122,4.9,"136km E of Kabul , Afghanistan"
2020-02-04 05:42:56 IST,33.4,64.9,86,4.5,"417km WSW of Kabul , Afghanistan"
2020-02-04 04:13:22 IST,32.8,76.4,5,2.5,"65km N of Dharamshala, Himachal Pradesh, India"
2020-02-03 21:41:16 IST,37.4,72.2,150,4.5,"149km ENE of Fayzabad, Afghanistan"
2020-02-03 21:16:40 IST,39.6,73.9,30,3.7,"368km S of Bishkek, Kyrgyzstan"
2020-02-03 20:34:53 IST,23.2,94.3,180,4,"103km ESE of Champhai, Mizoram, India"
2020-02-03 12:34:59 IST,39.8,72.1,10,3,"293km ESE of Tashkent, Uzbekistan"
2020-02-03 11:47:40 IST,38.1,73.3,10,3.7,"266km ENE of Fayzabad, Afghanistan"
2020-02-03 10:56:26 IST,36.4,71.3,90,4.4,"102km SE of Fayzabad, Afghanistan"
2020-02-03 09:35:15 IST,36.3,71,10,3.7,"97km SSE of Fayzabad, Afghanistan"
2020-02-02 11:06:58 IST,38.32,75.27,198,5,"425km N of Kargil, Laddakh, India"
2020-02-01 15:14:01 IST,28.8,95.5,49,5.1,"76km NNE of Pangin, Arunachal Pradesh, India"
2020-02-01 12:45:36 IST,31.7,75.8,19,2.4,"46km NNE of Jalandhar, Punjab, India"
2020-01-31 21:02:15 IST,34.8,65.6,10,4.7,"331km W of Kabul , Afghanistan"
2020-01-31 16:37:32 IST,31.06,66.38,190,4.7,"469km SW of Kabul , Afghanistan"
2020-01-31 16:25:25 IST,24.6,97.8,10,4.4,"337km E of Ukhrul, Manipur, India"
2020-01-31 13:24:42 IST,20.1,72.8,9,3.3,"104km W of Nashik, Maharashtra, India"
2020-01-31 11:15:37 IST,39.8,77,76,4.7,"397km SSE of Bishkek, Kyrgyzstan"
2020-01-31 04:00:15 IST,36.9,71.9,40,3.5,"121km E of Fayzabad, Afghanistan"
2020-01-31 03:13:31 IST,12.3,94.3,17,3.5,"178km SE of Diglipur, Andaman and Nicobar island, India"
2020-01-31 02:58:50 IST,25.4,94.7,90,2.6,"41km NE of Shirui, Manipur, India"
2020-01-31 00:39:57 IST,33.2,76.3,10,3.3,"109km N of Dharamshala, Himachal Pradesh, India"
2020-01-30 16:14:51 IST,20.1,72.8,13,3,"104km W of Nashik, Maharashtra, India"
2020-01-30 10:36:20 IST,28.9,91.8,10,3,"147km N of Tawang, Arunachal Pradesh, India"
2020-01-30 04:52:43 IST,30.1,96.1,32,3.8,"232km NNE of Pangin, Arunachal Pradesh, India"
2020-01-30 03:15:34 IST,28.6,91.7,10,4.5,"114km N of Tawang, Arunachal Pradesh, India"
2020-01-29 20:41:02 IST,10.8,93.5,10,4.3,"124km SE of Portblair, Andaman and Nicobar island, India"
2020-01-29 19:13:05 IST,24.53,94.95,120,4,"65km SE of Ukhrul, Manipur, India"
2020-01-29 17:35:20 IST,36.5,71,130,4.6,"77km SSE of Fayzabad, Afghanistan"
2020-01-29 15:07:20 IST,0.5,91.83,10,4.8,"759km SSW of Campbell Bay, Andaman and Nicobar island, India"
2020-01-29 11:40:45 IST,33.5,75.5,10,3.3,"59km SSE of Pahalgam, Jammu and Kashmir, India"
2020-01-29 02:01:44 IST,16.47,93.18,103,5.2,"321km W of Yangon, Myanmar"
2020-01-29 01:59:40 IST,7.5,92.2,17,5.1,"195km WNW of Campbell Bay, Andaman and Nicobar island, India"
2020-01-29 01:15:50 IST,33.9,69.54,160,4.8,"79km SSE of Kabul , Afghanistan"
2020-01-28 07:44:15 IST,29.4,81.8,15,4.2,"154km E of Pithoragarh, Uttarakhand, India"
2020-01-28 06:13:35 IST,36.6,71.6,98,4.6,"108km ESE of Fayzabad, Afghanistan"
2020-01-28 02:37:04 IST,24.7,92.2,98,3.6,"36km N of Dharmanagar, Tripura, India"
2020-01-28 02:27:57 IST,30.7,70,160,4.8,"435km S of Kabul , Afghanistan"
