Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2018-07-04,MARUTI,EQ,8975.15,9014.0,9249.25,8952.5,9224.95,9220.8,9113.47,656141,597972122260000.0,69720.0,331966.0,0.5059
2018-07-05,MARUTI,EQ,9220.8,9228.0,9395.0,9225.75,9345.1,9347.05,9314.16,887919,827021704175000.0,78918.0,489549.0,0.5513
2018-07-06,MARUTI,EQ,9347.05,9315.0,9413.95,9260.0,9310.0,9317.5,9358.18,508241,475621048745000.0,58785.0,156868.0,0.3086
2018-07-09,MARUTI,EQ,9317.5,9395.0,9419.85,9350.0,9368.0,9374.9,9383.82,331872,311422578960000.0,41013.0,173053.0,0.5214
2018-07-10,MARUTI,EQ,9374.9,9380.0,9545.9,9380.0,9540.0,9531.0,9479.88,485745,460480309275000.0,79830.0,227565.0,0.4685
2018-07-11,MARUTI,EQ,9531.0,9529.0,9529.35,9361.0,9390.95,9384.7,9443.81,328446,310178244575000.0,56681.0,140558.0,0.4279
2018-07-12,MARUTI,EQ,9384.7,9448.0,9508.0,9325.25,9355.0,9347.0,9423.58,336960,317537032100000.0,51403.0,119661.0,0.35509999999999997
2018-07-13,MARUTI,EQ,9347.0,9408.0,9495.0,9362.25,9399.55,9431.05,9431.65,511150,482098799839999.94,58259.0,204944.0,0.40090000000000003
2018-07-16,MARUTI,EQ,9431.05,9429.0,9498.9,9355.0,9383.0,9385.3,9422.16,216426,203919975665000.0,30569.0,58463.0,0.2701
2018-07-17,MARUTI,EQ,9385.3,9351.15,9479.7,9347.0,9439.7,9445.4,9413.01,457123,430290544830000.0,55263.0,311499.0,0.6814
2018-07-18,MARUTI,EQ,9445.4,9482.3,9534.0,9296.9,9371.15,9366.8,9425.0,430624,405863003520000.0,64268.0,155299.0,0.36060000000000003
2018-07-19,MARUTI,EQ,9366.8,9408.0,9434.0,9350.0,9392.0,9389.1,9396.82,199983,187920411580000.0,32778.0,66823.0,0.33409999999999995
2018-07-20,MARUTI,EQ,9389.1,9392.0,9464.0,9335.0,9400.0,9398.95,9412.41,272916,256879734469999.97,39966.0,84923.0,0.31120000000000003
2018-07-23,MARUTI,EQ,9398.95,9448.0,9750.0,9372.0,9703.6,9701.0,9583.03,607813,582469078390000.0,75407.0,251600.0,0.4139
2018-07-24,MARUTI,EQ,9701.0,9778.0,9929.0,9725.0,9842.0,9832.45,9850.96,749626,738453426035000.0,96801.0,307586.0,0.4103
2018-07-25,MARUTI,EQ,9832.45,9853.0,9875.85,9701.0,9769.0,9758.95,9770.8,384750,375931456795000.0,51181.0,130726.0,0.3398
2018-07-26,MARUTI,EQ,9758.95,9819.8,9831.7,9361.0,9390.0,9396.25,9510.08,1261317,1199523062435000.0,151687.0,380582.0,0.3017
2018-07-27,MARUTI,EQ,9396.25,9402.0,9442.2,9290.0,9318.0,9310.4,9355.78,672141,628840028930000.0,90158.0,289801.0,0.43119999999999997
2018-07-30,MARUTI,EQ,9310.4,9320.0,9404.5,9233.0,9390.0,9381.9,9314.18,539464,502466575760000.06,67499.0,259494.0,0.48100000000000004
2018-07-31,MARUTI,EQ,9381.9,9400.0,9548.85,9355.0,9535.0,9520.55,9475.97,426388,404044086700000.0,54998.0,199298.0,0.46740000000000004
2018-08-01,MARUTI,EQ,9520.55,9535.0,9587.75,9300.0,9327.0,9341.6,9378.71,700719,657184018310000.0,100095.0,284369.0,0.4058
2018-08-02,MARUTI,EQ,9341.6,9327.0,9327.0,9120.0,9129.4,9142.4,9183.33,875157,803685305625000.0,130492.0,538853.0,0.6157
2018-08-03,MARUTI,EQ,9142.4,9150.0,9230.0,9150.0,9195.0,9187.0,9190.74,470958,432845090075000.0,55423.0,221424.0,0.47020000000000006
2018-08-06,MARUTI,EQ,9187.0,9247.5,9300.0,9200.0,9287.0,9286.4,9270.91,237693,220363018675000.0,35886.0,92801.0,0.3904
2018-08-07,MARUTI,EQ,9286.4,9316.0,9420.0,9271.0,9409.0,9411.5,9353.03,381993,357279262985000.0,50950.0,178590.0,0.4675
2018-08-08,MARUTI,EQ,9411.5,9449.0,9449.0,9183.05,9210.0,9207.4,9293.66,638498,593398308660000.0,88880.0,393005.0,0.6154999999999999
2018-08-09,MARUTI,EQ,9207.4,9239.0,9239.0,9060.0,9146.0,9146.05,9129.02,651728,594963796285000.0,87329.0,365023.0,0.5601
2018-08-10,MARUTI,EQ,9146.05,9150.0,9210.0,9105.0,9119.9,9148.25,9160.32,427827,391903142930000.0,53676.0,155886.0,0.3644
2018-08-13,MARUTI,EQ,9148.25,9119.45,9185.0,9012.2,9107.0,9080.85,9118.51,348201,317507457765000.0,43632.0,137134.0,0.39380000000000004
2018-08-14,MARUTI,EQ,9080.85,9079.0,9158.8,9046.25,9135.0,9132.6,9113.52,344056,313556209185000.0,44020.0,169223.0,0.4918
2018-08-16,MARUTI,EQ,9132.6,9124.0,9235.95,9085.0,9202.2,9200.55,9185.68,465479,427574156655000.0,64361.0,262992.0,0.5650000000000001
2018-08-17,MARUTI,EQ,9200.55,9243.0,9286.5,9130.0,9149.95,9152.1,9214.55,477538,440029753414999.94,54995.0,197799.0,0.4142
2018-08-20,MARUTI,EQ,9152.1,9170.7,9217.8,9062.0,9075.0,9074.35,9106.91,449317,409189084585000.0,67184.0,248454.0,0.5529999999999999
2018-08-21,MARUTI,EQ,9074.35,9110.0,9130.0,9050.4,9110.1,9113.3,9096.64,380824,346421830090000.0,51706.0,225278.0,0.5916
2018-08-23,MARUTI,EQ,9113.3,9145.0,9256.0,9100.1,9225.15,9223.3,9184.06,751705,690370504615000.0,81564.0,275298.0,0.36619999999999997
2018-08-24,MARUTI,EQ,9223.3,9240.0,9279.9,9142.1,9163.0,9163.8,9201.91,401110,369097621310000.0,53533.0,171518.0,0.4276
2018-08-27,MARUTI,EQ,9163.8,9209.0,9274.0,9200.0,9255.0,9245.25,9247.24,326945,302333981095000.0,53735.0,200394.0,0.6129
2018-08-28,MARUTI,EQ,9245.25,9277.55,9446.5,9215.0,9407.4,9427.95,9373.68,684054,641210153480000.0,77077.0,312745.0,0.4572
2018-08-29,MARUTI,EQ,9427.95,9421.0,9468.3,9339.65,9354.75,9368.1,9397.28,433440,407315524970000.0,49961.0,162981.0,0.376
2018-08-30,MARUTI,EQ,9368.1,9370.0,9370.0,9182.65,9215.0,9205.8,9263.86,674292,624654664520000.0,74010.0,445523.0,0.6607
2018-08-31,MARUTI,EQ,9205.8,9208.0,9255.0,9080.3,9099.0,9096.4,9149.81,634522,580575742015000.0,74988.0,327834.0,0.5167
2018-09-03,MARUTI,EQ,9096.4,9100.0,9118.95,8875.0,8876.0,8902.15,8976.04,992161,890567730720000.1,102638.0,624156.0,0.6291
2018-09-04,MARUTI,EQ,8902.15,8912.0,8999.0,8835.45,8890.9,8868.5,8914.14,530967,473311669535000.06,74198.0,224155.0,0.4222
2018-09-05,MARUTI,EQ,8868.5,8871.0,8950.0,8790.6,8935.0,8896.1,8849.61,491163,434659974435000.06,69587.0,254032.0,0.5172
2018-09-06,MARUTI,EQ,8896.1,8967.7,8967.7,8741.0,8754.5,8759.85,8797.28,687535,604843582785000.0,110563.0,382191.0,0.5559000000000001
2018-09-07,MARUTI,EQ,8759.85,8775.0,8789.0,8634.25,8714.9,8719.2,8717.15,636918,555210885705000.0,96643.0,233414.0,0.3665
2018-09-10,MARUTI,EQ,8719.2,8700.0,8750.0,8625.0,8634.85,8639.4,8660.35,577299,499961260530000.0,82186.0,314475.0,0.5447
2018-09-11,MARUTI,EQ,8639.4,8668.0,8699.9,8479.6,8485.0,8517.05,8583.77,552622,474358221514999.94,65367.0,207098.0,0.37479999999999997
2018-09-12,MARUTI,EQ,8517.05,8539.0,8539.0,8401.0,8505.0,8493.95,8474.03,634678,537827831400000.0,95051.0,303824.0,0.47869999999999996
2018-09-14,MARUTI,EQ,8493.95,8593.0,8700.0,8580.35,8600.15,8626.7,8650.71,754169,652409370635000.0,93703.0,451614.0,0.5988
2018-09-17,MARUTI,EQ,8626.7,8587.0,8659.7,8517.0,8520.0,8537.8,8571.77,422191,361892448170000.0,50692.0,222138.0,0.5262
2018-09-18,MARUTI,EQ,8537.8,8537.7,8596.5,8380.2,8395.0,8399.15,8479.84,507455,430313782045000.0,72260.0,263189.0,0.5186
2018-09-19,MARUTI,EQ,8399.15,8425.5,8448.4,8191.05,8202.0,8210.35,8294.38,959340,795712866295000.0,123995.0,572189.0,0.5964
2018-09-21,MARUTI,EQ,8210.35,8260.0,8325.0,7599.65,8044.0,8040.15,8106.09,1646047,1334301040320000.0,155883.0,760121.0,0.4618
2018-09-24,MARUTI,EQ,8040.15,8070.0,8070.0,7590.7,7793.1,7793.05,7756.61,1801469,1397328668035000.0,218317.0,1004631.0,0.5577000000000001
2018-09-25,MARUTI,EQ,7793.05,7750.0,8018.25,7680.0,8001.0,7999.45,7899.77,1159438,915929158460000.0,125218.0,393299.0,0.3392
2018-09-26,MARUTI,EQ,7999.45,8075.0,8089.9,7822.55,7835.05,7842.55,7903.25,754963,596666307980000.0,88383.0,376207.0,0.4983
2018-09-27,MARUTI,EQ,7842.55,7850.0,7878.0,7510.2,7584.0,7553.05,7630.87,1594739,1216924544430000.0,147460.0,1001798.0,0.6282
2018-09-28,MARUTI,EQ,7553.05,7620.0,7648.2,7292.65,7320.5,7347.95,7438.2,1413254,1051206254295000.1,154117.0,685050.0,0.4847
2018-10-01,MARUTI,EQ,7347.95,7354.0,7485.0,7206.0,7465.0,7463.95,7349.5,1034603,760381953955000.0,115011.0,386469.0,0.3735
2018-10-03,MARUTI,EQ,7463.95,7400.0,7410.7,7211.0,7217.0,7246.0,7294.28,1148091,837449682745000.0,163628.0,524425.0,0.4568
2018-10-04,MARUTI,EQ,7246.0,7150.0,7288.0,7021.0,7155.3,7198.75,7178.1,1104174,792587460925000.0,145923.0,455056.0,0.4121
2018-10-05,MARUTI,EQ,7198.75,7054.8,7220.0,6801.85,6826.0,6904.35,7032.74,1481376,1041813653760000.0,165927.0,667898.0,0.4509
2018-10-08,MARUTI,EQ,6904.35,6915.0,6989.0,6774.25,6877.0,6889.75,6895.52,1393849,961131257629999.9,164404.0,518841.0,0.3722
2018-10-09,MARUTI,EQ,6889.75,6819.75,6940.0,6661.0,6675.0,6699.45,6793.47,1079041,733043027450000.0,139061.0,393803.0,0.365
2018-10-10,MARUTI,EQ,6699.45,6748.0,7050.0,6723.25,6997.0,6985.85,6943.34,1162309,807030244580000.0,138552.0,391289.0,0.33659999999999995
2018-10-11,MARUTI,EQ,6985.85,6800.0,6950.0,6705.2,6886.0,6875.5,6840.64,869569,594840977590000.0,110684.0,310700.0,0.35729999999999995
2018-10-12,MARUTI,EQ,6875.5,6950.0,7326.0,6950.0,7303.0,7287.2,7202.65,1053651,758908238955000.0,156061.0,360349.0,0.342
2018-10-15,MARUTI,EQ,7287.2,7320.0,7340.0,7126.05,7166.0,7182.0,7196.72,682234,490984569480000.0,91140.0,161286.0,0.2364
2018-10-16,MARUTI,EQ,7182.0,7214.0,7278.0,7123.8,7137.55,7150.9,7201.98,637012,458774871730000.0,78853.0,226371.0,0.3554
2018-10-17,MARUTI,EQ,7150.9,7237.65,7245.0,6853.45,6901.0,6885.6,7003.51,1021019,715071963425000.0,137424.0,394795.0,0.38670000000000004
2018-10-19,MARUTI,EQ,6885.6,6830.0,6965.0,6715.5,6760.0,6756.45,6808.89,903940,615482912240000.0,128810.0,376259.0,0.41619999999999996
2018-10-22,MARUTI,EQ,6756.45,6818.0,6905.0,6722.05,6827.0,6812.2,6828.04,774016,528501230610000.06,81920.0,291472.0,0.3766
2018-10-23,MARUTI,EQ,6812.2,6779.0,6857.0,6666.0,6785.0,6771.3,6761.6,734440,496599037250000.0,107060.0,294847.0,0.40149999999999997
2018-10-24,MARUTI,EQ,6771.3,6850.0,6885.0,6690.0,6750.05,6768.3,6769.63,681526,461367888285000.06,82132.0,218529.0,0.32060000000000005
2018-10-25,MARUTI,EQ,6768.3,6700.0,6853.7,6620.2,6725.0,6723.2,6715.7,2101936,1411596704490000.0,212468.0,621554.0,0.2957
2018-10-26,MARUTI,EQ,6723.2,6750.0,6795.0,6500.0,6705.0,6717.3,6709.99,874526,586805651570000.0,107735.0,242307.0,0.2771
2018-10-29,MARUTI,EQ,6717.3,6722.0,6810.0,6691.05,6800.0,6798.7,6757.99,505428,341567598445000.0,60608.0,125596.0,0.24850000000000003
2018-10-30,MARUTI,EQ,6798.7,6798.0,6868.95,6675.2,6687.4,6697.0,6777.51,771389,522809585814999.94,92315.0,299092.0,0.38770000000000004
2018-10-31,MARUTI,EQ,6697.0,6760.0,6760.0,6500.0,6600.0,6616.4,6587.75,1315746,866780373570000.1,156184.0,516444.0,0.3925
2018-11-01,MARUTI,EQ,6616.4,6648.95,6739.95,6600.0,6702.0,6711.75,6680.99,842039,562565673195000.0,105325.0,234784.0,0.2788
2018-11-02,MARUTI,EQ,6711.75,6769.8,7159.0,6750.05,7135.5,7135.45,7012.52,1834118,1286178327475000.0,186815.0,637470.0,0.34759999999999996
2018-11-05,MARUTI,EQ,7135.45,7138.0,7254.7,7060.05,7165.0,7177.25,7187.58,1040315,747734353250000.0,124693.0,367060.0,0.3528
2018-11-06,MARUTI,EQ,7177.25,7195.0,7238.0,7050.0,7059.0,7075.0,7131.54,667413,475968518685000.06,73701.0,214358.0,0.3212
2018-11-07,MARUTI,EQ,7075.0,7140.0,7143.0,7090.0,7119.0,7127.9,7124.05,127507,90836650220000.0,16406.0,42281.0,0.33159999999999995
2018-11-09,MARUTI,EQ,7127.9,7130.0,7315.0,7040.85,7276.45,7283.5,7235.45,986090,713480015000000.0,133000.0,398978.0,0.4046
2018-11-12,MARUTI,EQ,7283.5,7300.0,7352.5,7052.0,7057.7,7087.8,7193.93,687443,494541799060000.06,87178.0,215795.0,0.3139
2018-11-13,MARUTI,EQ,7087.8,7049.95,7168.75,7021.0,7140.0,7150.45,7117.04,572295,407304426890000.0,73260.0,105195.0,0.1838
2018-11-14,MARUTI,EQ,7150.45,7180.1,7409.0,7180.1,7350.2,7369.05,7300.09,1112945,812459947115000.0,131257.0,414038.0,0.37200000000000005
2018-11-15,MARUTI,EQ,7369.05,7378.9,7515.1,7333.55,7459.6,7478.3,7454.84,1048278,781474102010000.0,125768.0,433751.0,0.41380000000000006
2018-11-16,MARUTI,EQ,7478.3,7500.0,7544.05,7302.55,7340.0,7341.2,7422.99,806420,598604973760000.0,99480.0,264918.0,0.3285
2018-11-19,MARUTI,EQ,7341.2,7360.0,7449.0,7290.0,7444.75,7411.65,7356.99,577408,424798287225000.0,80709.0,179405.0,0.31070000000000003
2018-11-20,MARUTI,EQ,7411.65,7411.65,7444.5,7311.65,7323.6,7333.95,7374.4,637243,469928689364999.94,83909.0,188564.0,0.2959
2018-11-21,MARUTI,EQ,7333.95,7340.0,7466.0,7331.5,7419.0,7424.5,7394.39,701156,518462111614999.94,85499.0,244433.0,0.3486
2018-11-22,MARUTI,EQ,7424.5,7393.95,7480.0,7361.2,7390.05,7411.1,7427.17,668352,496396236885000.06,93783.0,211052.0,0.31579999999999997
2018-11-26,MARUTI,EQ,7411.1,7425.0,7577.75,7387.3,7565.0,7554.7,7492.68,899481,673952698430000.0,101376.0,319149.0,0.35479999999999995
2018-11-27,MARUTI,EQ,7554.7,7570.0,7657.8,7500.75,7650.0,7647.6,7594.62,783389,594954066020000.0,88904.0,260971.0,0.3331
2018-11-28,MARUTI,EQ,7647.6,7658.0,7680.5,7549.6,7550.2,7574.2,7612.09,686734,522747788945000.0,72251.0,261793.0,0.3812
2018-11-29,MARUTI,EQ,7574.2,7613.0,7642.0,7531.0,7546.8,7546.75,7578.45,725583,549879447430000.0,60407.0,361074.0,0.4976
2018-11-30,MARUTI,EQ,7546.75,7574.0,7727.0,7570.05,7649.0,7661.6,7665.85,869715,666710830290000.0,99703.0,336489.0,0.38689999999999997
2018-12-03,MARUTI,EQ,7661.6,7688.5,7800.0,7630.1,7773.8,7779.95,7714.77,772869,596250801465000.0,81780.0,223486.0,0.2892
2018-12-04,MARUTI,EQ,7779.95,7780.0,7784.95,7701.0,7715.0,7721.65,7730.29,551195,426089647460000.0,70895.0,188286.0,0.34159999999999996
2018-12-05,MARUTI,EQ,7721.65,7696.7,7739.9,7520.0,7546.9,7554.05,7639.45,704296,538043633914999.94,80941.0,300147.0,0.42619999999999997
2018-12-06,MARUTI,EQ,7554.05,7450.05,7486.3,7180.0,7201.0,7209.7,7277.83,1339030,974523036485000.0,150020.0,457201.0,0.34140000000000004
2018-12-07,MARUTI,EQ,7209.7,7244.0,7349.95,7201.0,7315.1,7313.95,7288.07,688881,502061074560000.06,73287.0,166833.0,0.2422
2018-12-10,MARUTI,EQ,7313.95,7200.0,7395.0,7170.0,7325.0,7350.5,7315.0,785024,574245093330000.0,89077.0,242388.0,0.3088
2018-12-11,MARUTI,EQ,7350.5,7240.5,7346.0,7215.55,7305.0,7305.35,7281.39,843166,613942047795000.0,104002.0,288500.0,0.3422
2018-12-12,MARUTI,EQ,7305.35,7340.0,7507.3,7295.0,7464.5,7471.85,7455.41,643037,479410355750000.0,72063.0,197880.0,0.30770000000000003
2018-12-13,MARUTI,EQ,7471.85,7477.5,7700.0,7477.5,7666.5,7670.5,7622.8,881204,671723795000000.0,101662.0,248106.0,0.2816
2018-12-14,MARUTI,EQ,7670.5,7684.0,7690.0,7545.95,7676.0,7662.15,7613.76,676653,515187152670000.0,90491.0,208083.0,0.3075
2018-12-17,MARUTI,EQ,7662.15,7691.9,7800.0,7650.0,7717.65,7734.05,7739.25,712296,551263844639999.94,89891.0,174341.0,0.24480000000000002
2018-12-18,MARUTI,EQ,7734.05,7710.0,7785.0,7655.0,7768.0,7772.35,7732.85,658919,509532040495000.0,73064.0,160395.0,0.2434
2018-12-19,MARUTI,EQ,7772.35,7781.0,7949.75,7781.0,7915.1,7936.0,7886.0,856358,675324114605000.0,105351.0,306096.0,0.35740000000000005
2018-12-20,MARUTI,EQ,7936.0,7850.0,7919.0,7763.65,7812.3,7807.05,7845.5,824303,646707033310000.0,84180.0,242794.0,0.2945
2018-12-21,MARUTI,EQ,7807.05,7830.0,7835.0,7515.0,7539.0,7536.3,7618.48,1257227,957815269790000.0,147049.0,388751.0,0.30920000000000003
2018-12-24,MARUTI,EQ,7536.3,7560.0,7595.65,7470.0,7529.15,7529.15,7533.81,611297,460539425310000.06,61083.0,61722.0,0.10099999999999999
2018-12-26,MARUTI,EQ,7529.15,7488.0,7600.0,7402.0,7552.5,7569.1,7507.34,594156,446053382770000.0,61884.0,83624.0,0.14070000000000002
2018-12-27,MARUTI,EQ,7569.1,7649.0,7668.85,7479.3,7501.1,7499.95,7575.64,704523,533721611520000.0,63646.0,116051.0,0.16469999999999999
2018-12-28,MARUTI,EQ,7499.95,7548.0,7580.0,7490.0,7518.0,7505.55,7529.16,616845,464432708645000.0,69397.0,161648.0,0.2621
2018-12-31,MARUTI,EQ,7505.55,7550.0,7572.75,7443.1,7452.0,7465.5,7516.95,547975,411910163150000.0,55374.0,137752.0,0.2514
2019-01-01,MARUTI,EQ,7465.5,7449.75,7494.0,7395.0,7476.85,7476.8,7443.84,625360,465507910035000.06,55211.0,56614.0,0.09050000000000001
2019-01-02,MARUTI,EQ,7476.8,7445.0,7460.0,7244.0,7269.0,7267.85,7338.3,891844,654462043490000.0,97563.0,282890.0,0.3172
2019-01-03,MARUTI,EQ,7267.85,7280.0,7350.0,7185.6,7191.0,7203.95,7271.97,715168,520067886639999.94,86856.0,216975.0,0.3034
2019-01-04,MARUTI,EQ,7203.95,7239.0,7309.0,7161.2,7249.95,7234.5,7236.84,774445,560453256289999.94,76134.0,154216.0,0.1991
2019-01-07,MARUTI,EQ,7234.5,7310.0,7407.0,7300.0,7376.0,7362.05,7360.72,687845,506303415055000.0,66024.0,234828.0,0.34140000000000004
2019-01-08,MARUTI,EQ,7362.05,7380.0,7454.8,7322.1,7440.0,7439.5,7400.56,516841,382491044840000.0,59758.0,146377.0,0.2832
2019-01-09,MARUTI,EQ,7439.5,7460.5,7529.0,7414.0,7481.0,7492.9,7490.62,740580,554740459714999.94,77462.0,273866.0,0.36979999999999996
2019-01-10,MARUTI,EQ,7492.9,7500.0,7511.0,7360.15,7367.0,7391.6,7444.34,452699,337004508995000.0,48105.0,135341.0,0.299
2019-01-11,MARUTI,EQ,7391.6,7382.7,7400.0,7282.0,7307.0,7320.5,7332.02,488399,358095002420000.0,52691.0,147844.0,0.3027
2019-01-14,MARUTI,EQ,7320.5,7330.0,7433.35,7257.0,7425.0,7408.7,7336.79,424152,311191515325000.0,53821.0,87990.0,0.2074
2019-01-15,MARUTI,EQ,7408.7,7430.0,7470.0,7317.0,7349.0,7355.15,7381.23,491196,362562824945000.0,62664.0,133373.0,0.2715
2019-01-16,MARUTI,EQ,7355.15,7349.5,7384.0,7291.1,7304.05,7310.25,7329.03,424769,311314389870000.0,52831.0,117708.0,0.2771
2019-01-17,MARUTI,EQ,7310.25,7339.0,7398.95,7307.5,7330.0,7336.25,7352.95,462725,340239279655000.0,58345.0,143639.0,0.3104
2019-01-18,MARUTI,EQ,7336.25,7345.0,7379.95,7318.0,7370.0,7357.95,7350.76,334555,245923248700000.0,36092.0,113631.0,0.3396
2019-01-21,MARUTI,EQ,7357.95,7358.0,7380.0,7161.0,7188.0,7208.4,7266.86,654537,475643191675000.0,99182.0,281325.0,0.42979999999999996
2019-01-22,MARUTI,EQ,7208.4,7180.0,7180.0,7054.5,7056.0,7068.85,7095.48,896521,636124440055000.0,128669.0,328030.0,0.36590000000000006
2019-01-23,MARUTI,EQ,7068.85,7050.0,7132.25,7025.0,7044.0,7045.4,7065.07,702474,496303069960000.06,67947.0,167068.0,0.2378
2019-01-24,MARUTI,EQ,7045.4,7059.9,7098.0,7014.4,7058.7,7040.6,7058.58,520703,367542408160000.0,58624.0,136838.0,0.26280000000000003
2019-01-25,MARUTI,EQ,7040.6,7054.0,7133.0,6410.0,6469.9,6513.4,6687.48,3062762,2048214524170000.0,279196.0,1018169.0,0.33240000000000003
2019-01-28,MARUTI,EQ,6513.4,6512.5,6610.0,6317.7,6510.5,6511.05,6463.35,2398091,1549970738890000.0,264941.0,929369.0,0.3875
2019-01-29,MARUTI,EQ,6511.05,6480.0,6619.15,6447.4,6520.0,6526.95,6538.7,1101399,720171245835000.0,124843.0,374079.0,0.3396
2019-01-30,MARUTI,EQ,6526.95,6559.0,6588.0,6508.0,6565.0,6548.25,6542.56,583773,381937153370000.0,70798.0,243280.0,0.4167
2019-01-31,MARUTI,EQ,6548.25,6575.0,6660.05,6460.05,6635.0,6641.15,6548.88,926270,606602794450000.0,110666.0,394294.0,0.4257
2019-02-01,MARUTI,EQ,6641.15,6679.0,7204.0,6652.55,6930.0,6962.3,6951.19,2545419,1769369816680000.0,263029.0,715227.0,0.281
2019-02-04,MARUTI,EQ,6962.3,6975.0,7039.0,6851.65,7005.65,6988.2,6954.72,658776,458160550805000.0,76227.0,134185.0,0.20370000000000002
2019-02-05,MARUTI,EQ,6988.2,6995.0,7125.0,6985.4,7125.0,7093.6,7059.63,681498,481112156020000.0,73807.0,214352.0,0.3145
2019-02-06,MARUTI,EQ,7093.6,7120.0,7220.0,7067.0,7195.05,7183.4,7140.65,567827,405465295975000.0,61950.0,151919.0,0.2675
2019-02-07,MARUTI,EQ,7183.4,7201.0,7320.0,7185.1,7286.0,7302.55,7272.3,690174,501915399530000.0,76768.0,210891.0,0.3056
2019-02-08,MARUTI,EQ,7302.55,7270.0,7300.0,7100.0,7115.2,7134.25,7191.38,576159,414337821210000.0,78367.0,152964.0,0.2655
2019-02-11,MARUTI,EQ,7134.25,7150.0,7209.95,7051.1,7198.65,7177.9,7133.32,502244,358266958360000.0,63736.0,76418.0,0.1522
2019-02-12,MARUTI,EQ,7177.9,7193.0,7230.0,7127.95,7141.0,7162.5,7188.98,494592,355560975680000.0,65794.0,124192.0,0.2511
2019-02-13,MARUTI,EQ,7162.5,7157.0,7165.0,6994.35,7061.0,7028.25,7082.84,563690,399252511835000.0,87718.0,169043.0,0.2999
2019-02-14,MARUTI,EQ,7028.25,7036.7,7111.2,6990.0,7039.9,7017.5,7040.3,622311,438125806875000.0,78325.0,201614.0,0.324
2019-02-15,MARUTI,EQ,7017.5,7027.4,7058.7,6900.0,6915.0,6930.05,6972.04,768798,536009216350000.0,85622.0,270670.0,0.3521
2019-02-18,MARUTI,EQ,6930.05,6964.7,6997.8,6817.0,6834.95,6842.7,6877.06,509963,350704683670000.0,67398.0,145375.0,0.2851
2019-02-19,MARUTI,EQ,6842.7,6855.0,6915.9,6771.0,6815.0,6804.55,6866.95,493861,339132028195000.0,59750.0,124406.0,0.2519
2019-02-20,MARUTI,EQ,6804.55,6842.0,6888.0,6804.4,6849.95,6849.9,6844.34,534284,365681873795000.0,58220.0,232211.0,0.43460000000000004
2019-02-21,MARUTI,EQ,6849.9,6868.95,6879.65,6715.0,6818.05,6801.55,6779.81,722938,490137918085000.06,90347.0,231221.0,0.31980000000000003
2019-02-22,MARUTI,EQ,6801.55,6827.0,6939.0,6819.05,6919.0,6912.4,6899.91,764535,527522002000000.0,67465.0,299071.0,0.3912
2019-02-25,MARUTI,EQ,6912.4,6948.0,6984.9,6870.05,6930.2,6924.9,6926.21,495728,343351842620000.0,62728.0,140476.0,0.2834
2019-02-26,MARUTI,EQ,6924.9,6885.0,6975.0,6812.6,6900.0,6904.3,6895.74,673415,464369567339999.94,67933.0,175993.0,0.2613
2019-02-27,MARUTI,EQ,6904.3,6943.0,7048.0,6853.2,6947.25,6968.5,6960.32,961829,669463602155000.0,100907.0,275595.0,0.2865
2019-02-28,MARUTI,EQ,6968.5,7010.0,7040.0,6801.0,6831.95,6829.7,6881.48,1031563,709868524380000.0,120214.0,363696.0,0.35259999999999997
2019-03-01,MARUTI,EQ,6829.7,6876.8,6950.0,6827.25,6938.95,6935.15,6894.86,768822,530092030050000.0,70081.0,199576.0,0.2596
2019-03-05,MARUTI,EQ,6935.15,6950.0,7158.15,6894.45,7130.0,7117.75,7040.88,838538,590404275790000.0,88633.0,254992.0,0.3041
2019-03-06,MARUTI,EQ,7117.75,7137.85,7144.9,7010.0,7053.0,7056.9,7071.79,557197,394037930610000.0,57525.0,149798.0,0.2688
2019-03-07,MARUTI,EQ,7056.9,7078.0,7092.5,7002.0,7020.0,7029.05,7036.35,396771,279182085635000.0,48429.0,143098.0,0.3607
2019-03-08,MARUTI,EQ,7029.05,6975.0,7025.0,6951.0,6960.0,6967.7,6987.8,486432,339908864455000.0,53304.0,128275.0,0.2637
2019-03-11,MARUTI,EQ,6967.7,6980.0,7121.6,6975.0,7068.05,7081.9,7075.19,720905,510054163455000.0,87743.0,295672.0,0.41009999999999996
2019-03-12,MARUTI,EQ,7081.9,7097.0,7232.0,7096.0,7130.3,7157.2,7182.59,828847,595326962075000.0,79990.0,282481.0,0.3408
2019-03-13,MARUTI,EQ,7157.2,7177.0,7202.95,7050.0,7094.0,7091.05,7111.31,534982,380442175075000.0,60144.0,160090.0,0.2992
2019-03-14,MARUTI,EQ,7091.05,7103.0,7148.0,7047.25,7091.0,7086.3,7086.66,584482,414202383220000.0,77800.0,208109.0,0.3561
2019-03-15,MARUTI,EQ,7086.3,7109.0,7157.0,7060.0,7103.6,7084.0,7098.49,861945,611850875045000.0,68340.0,478516.0,0.5552
2019-03-18,MARUTI,EQ,7084.0,7077.45,7077.45,6776.6,6902.0,6909.1,6877.73,1525653,1049303307260000.0,203794.0,663894.0,0.43520000000000003
2019-03-19,MARUTI,EQ,6909.1,6900.0,6901.95,6809.25,6816.0,6825.2,6849.5,816763,559441949495000.0,86822.0,381843.0,0.4675
